HorseURL	RaceURL	Day	Kyoto	Tokyo	Nakayama	Hanshin	Tyukyo	Niigata	Kokura	Fukushima	Sapporo	Hakodate	Raceday	First	Maiden	Under500	Under1000	Under1600	Open	G3	G2	G1	Grass	Dirt	Distance	LightCo	LittleHeavyCo	HeavyCo	BadCo	wakuban	Umaban	Male	Female	Senba	barei	kinryou	kisyu	Time	RunningTime	Tyakusa	Ninki	Weight	zougen	Tansyou	Hukusyou	Wakuren	Umaren	Wide	Umatan	Sanrenpuku	Sanrentan	titi	Haha	TitiTiti	TitiHaha	hahatiti	HahaHaha	tyakujun	Tyoukyoushi
"http://db.netkeiba.com/horse/2000100421/"	"http://db.netkeiba.com/race/200506040610/"	"2005年9月25日"	0	0	1	0	0	0	0	0	0	0	6	0	0	0	1	0	0	0	0	0	0	1	1200	0	0	1	0	5	9	1	0	0	5	57	"http://db.netkeiba.com/jockey/00699/"	"1:13.1"	7310	"3/4"	8	508	-2	"2960"	"<td class=\"txt_r\">430<br>140<br>480</td>"	"1840"	"2090"	"<td class=\"txt_r\">940<br>4,860<br>1,010</td>"	"5360"	"16560"	"71070"	"/horse/ped/000a000d69/"	"/horse/ped/1986100455/"	"/horse/ped/000a001607/"	"/horse/ped/000a0093c1/"	"/horse/ped/1979101247/"	"/horse/ped/1978106463/"	12	"/trainer/01027/"
"http://db.netkeiba.com/horse/2002102980/"	"http://db.netkeiba.com/race/200408040305/"	"2004年10月16日"	1	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	1	0	1200	1	0	0	0	1	1	1	0	0	2	55	"http://db.netkeiba.com/jockey/00666/"	"1:11.4"	7140	"4"	1	460	0	"370"	"<td class=\"txt_r\">110<br>100<br>200</td>"	"190"	"210"	"<td class=\"txt_r\">130<br>350<br>240</td>"	"560"	"580"	""	"/horse/ped/000a00013a/"	"/horse/ped/000a006767/"	"/horse/ped/000a001849/"	"/horse/ped/000a00a946/"	"/horse/ped/000a0016eb/"	"/horse/ped/000a008574/"	2	"/trainer/01022/"
"http://db.netkeiba.com/horse/2001103707/"	"http://db.netkeiba.com/race/200507020807/"	"2005年6月12日"	0	0	0	0	1	0	0	0	0	0	8	0	0	1	0	0	0	0	0	0	0	1	1700	1	0	0	0	8	15	1	0	0	4	57	"http://db.netkeiba.com/jockey/00680/"	"1:47.9"	10790	"1/2"	12	496	-8	"770"	"<td class=\"txt_r\">290<br>340<br>240</td>"	"3390"	"4780"	"<td class=\"txt_r\">1,330<br>1,240<br>1,370</td>"	"8020"	"12330"	""	"/horse/ped/1992190011/"	"/horse/ped/1986105893/"	"/horse/ped/000a001dde/"	"/horse/ped/000a00a870/"	"/horse/ped/000a000b7f/"	"/horse/ped/1976105266/"	7	"/trainer/01025/"
"http://db.netkeiba.com/horse/1999103356/"	"http://db.netkeiba.com/race/200410020610/"	"2004年8月1日"	0	0	0	0	0	0	1	0	0	0	6	0	0	0	1	0	0	0	0	0	1	0	1200	0	0	0	1	7	13	0	1	0	5	55	"http://db.netkeiba.com/jockey/00945/"	"1:08.4"	6840	""	2	444	6	"500"	"<td class=\"txt_r\">200<br>340<br>760</td>"	"930"	"2470"	"<td class=\"txt_r\">880<br>2,580<br>3,640</td>"	"4540"	"23700"	""	"/horse/ped/1984101673/"	"/horse/ped/1993102787/"	"/horse/ped/1975107312/"	"/horse/ped/1955108273/"	"/horse/ped/000a0000cc/"	"/horse/ped/1986100359/"	1	"/trainer/00400/"
"http://db.netkeiba.com/horse/1992103745/"	"http://db.netkeiba.com/race/199407030502/"	"1994年9月24日"	0	0	0	0	1	0	0	0	0	0	5	0	1	0	0	0	0	0	0	0	0	1	1000	1	0	0	0	2	2	1	0	0	3	53	"http://db.netkeiba.com/jockey/00700/"	"1:00.7"	6070	""	3	474	-6	"410"	"<td class=\"txt_r\">130<br>130<br>120</td>"	"640"	"720"	""	""	""	""	"/horse/ped/000a000d5d/"	"/horse/ped/1978106874/"	"/horse/ped/000a0000d3/"	"/horse/ped/000a00831a/"	"/horse/ped/000a000117/"	"/horse/ped/000a000630/"	1	"/trainer/00334/"
"http://db.netkeiba.com/horse/1994105035/"	"http://db.netkeiba.com/race/199703010310/"	"1997年6月21日"	0	0	0	0	0	0	0	1	0	0	3	0	0	1	0	0	0	0	0	0	1	0	2000	1	0	0	0	6	6	0	1	0	4	53	"http://db.netkeiba.com/jockey/05063/"	"2:02.0"	12200	"1"	9	458	-17	"280"	"<td class=\"txt_r\">120<br>150<br>610</td>"	"510"	"730"	""	""	""	""	"/horse/ped/1980107022/"	"/horse/ped/1982100715/"	"/horse/ped/000a0003c7/"	"/horse/ped/1955106410/"	"/horse/ped/000a0004d6/"	"/horse/ped/000a0005c3/"	3	"/trainer/05082/"
"http://db.netkeiba.com/horse/2011105044/"	"http://db.netkeiba.com/race/201308050709/"	"2013年11月23日"	1	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	1	0	0	0	1	0	2000	1	0	0	0	8	8	1	0	0	2	55	"http://db.netkeiba.com/jockey/01014/"	"2:02.0"	12200	"3"	7	442	2	"150"	"<td class=\"txt_r\">110<br>270<br>220</td>"	"890"	"1110"	"<td class=\"txt_r\">450<br>330<br>1,040</td>"	"1200"	"2220"	"6060"	"/horse/ped/2001103460/"	"/horse/ped/2000101655/"	"/horse/ped/000a001d7e/"	"/horse/ped/000a00680e/"	"/horse/ped/000a00033a/"	"/horse/ped/1992110256/"	9	"/trainer/01011/"
"http://db.netkeiba.com/horse/2007103262/"	"http://db.netkeiba.com/race/201005010803/"	"2010年2月21日"	0	1	0	0	0	0	0	0	0	0	8	0	1	0	0	0	0	0	0	0	0	1	1600	1	0	0	0	8	16	0	1	0	3	54	"http://db.netkeiba.com/jockey/05243/"	"1:42.0"	10200	"1.3/4"	10	430	10	"410"	"<td class=\"txt_r\">160<br>270<br>170</td>"	"2530"	"2360"	"<td class=\"txt_r\">760<br>430<br>710</td>"	"4060"	"3370"	"20040"	"/horse/ped/000a0003a1/"	"/horse/ped/000a0067d2/"	"/horse/ped/000a00185f/"	"/horse/ped/000a009f4c/"	"/horse/ped/000a001bd5/"	"/horse/ped/000a00af62/"	6	"/trainer/00341/"
"http://db.netkeiba.com/horse/2010101445/"	"http://db.netkeiba.com/race/201309010706/"	"2013年3月16日"	0	0	0	1	0	0	0	0	0	0	7	1	0	0	0	0	0	0	0	0	1	0	1800	1	0	0	0	2	4	0	1	0	3	54	"http://db.netkeiba.com/jockey/00894/"	"1:53.3"	11330	"5"	5	450	0	"220"	"<td class=\"txt_r\">110<br>110<br>190</td>"	"200"	"230"	"<td class=\"txt_r\">140<br>380<br>330</td>"	"510"	"600"	"1720"	"/horse/ped/2002100996/"	"/horse/ped/2005106023/"	"/horse/ped/000a00033a/"	"/horse/ped/1993109154/"	"/horse/ped/000a000134/"	"/horse/ped/1993109959/"	14	"/trainer/01002/"
"http://db.netkeiba.com/horse/2003103589/"	"http://db.netkeiba.com/race/200606040307/"	"2006年9月16日"	0	0	1	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	1	0	1600	1	0	0	0	8	15	0	1	0	3	54	"http://db.netkeiba.com/jockey/01059/"	"1:36.5"	9650	"クビ"	12	428	4	"460"	"<td class=\"txt_r\">160<br>190<br>430</td>"	"760"	"960"	"<td class=\"txt_r\">380<br>1,190<br>1,200</td>"	"1960"	"4340"	""	"/horse/ped/1993109188/"	"/horse/ped/1997103468/"	"/horse/ped/000a00033a/"	"/horse/ped/000a0062c2/"	"/horse/ped/1989109102/"	"/horse/ped/1984104440/"	13	"/trainer/01030/"
"http://db.netkeiba.com/horse/1987101940/"	"http://db.netkeiba.com/race/199007030202/"	"1990年9月9日"	0	0	0	0	1	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	1	1700	1	0	0	0	3	3	1	0	0	4	55	"http://db.netkeiba.com/jockey/00337/"	"1:49.3"	10930	""	1	462	-2	"170"	"<td class=\"txt_r\">110<br>140<br>590</td>"	"230"	""	""	""	""	""	"/horse/ped/1975102626/"	"/horse/ped/000a0057f9/"	"/horse/ped/000a000dfe/"	"/horse/ped/000a0007db/"	"/horse/ped/000a00016b/"	"/horse/ped/000a002f04/"	1	"/trainer/00211/"
"http://db.netkeiba.com/horse/2000106229/"	"http://db.netkeiba.com/race/200206050701/"	"2002年12月21日"	0	0	1	0	0	0	0	0	0	0	7	0	1	0	0	0	0	0	0	0	0	1	1200	1	0	0	0	6	11	1	0	0	2	54	"http://db.netkeiba.com/jockey/00629/"	"1:16.3"	7630	"ハナ"	2	466	0	"800"	"<td class=\"txt_r\">240<br>260<br>870</td>"	"1390"	"2470"	"<td class=\"txt_r\">960<br>2,190<br>2,930</td>"	"5660"	"19930"	""	"/horse/ped/000a000d8a/"	"/horse/ped/1994106713/"	"/horse/ped/000a001fbd/"	"/horse/ped/000a00a443/"	"/horse/ped/000a000082/"	"/horse/ped/1982103849/"	10	"/trainer/00320/"
"http://db.netkeiba.com/horse/2003101841/"	"http://db.netkeiba.com/race/200601020804/"	"2006年10月1日"	0	0	0	0	0	0	0	0	1	0	8	0	1	0	0	0	0	0	0	0	0	1	1700	1	0	0	0	4	5	0	1	0	3	54	"http://db.netkeiba.com/jockey/01062/"	"1:49.1"	10910	"1/2"	10	430	-2	"640"	"<td class=\"txt_r\">210<br>150<br>470</td>"	"1380"	"1410"	"<td class=\"txt_r\">510<br>1,610<br>770</td>"	"2990"	"7970"	""	"/horse/ped/1993101059/"	"/horse/ped/1994102320/"	"/horse/ped/000a00033a/"	"/horse/ped/000a006380/"	"/horse/ped/000a000082/"	"/horse/ped/1981105306/"	7	"/trainer/00423/"
"http://db.netkeiba.com/horse/2011104307/"	"http://db.netkeiba.com/race/201409010611/"	"2014年3月16日"	0	0	0	1	0	0	0	0	0	0	6	0	0	0	0	0	0	0	1	0	1	0	1400	1	0	0	0	1	2	0	1	0	3	54	"http://db.netkeiba.com/jockey/05212/"	"1:22.6"	8260	"1/2"	5	468	0	"560"	"<td class=\"txt_r\">260<br>5,520<br>420</td>"	"1450"	"76030"	"<td class=\"txt_r\">18,330<br>1,470<br>25,080</td>"	"88570"	"253310"	"1750540"	"/horse/ped/1989108341/"	"/horse/ped/2003102585/"	"/horse/ped/1982101222/"	"/horse/ped/1984104366/"	"/horse/ped/1995108742/"	"/horse/ped/1992109549/"	6	"/trainer/01039/"
"http://db.netkeiba.com/horse/1991109642/"	"http://db.netkeiba.com/race/199404030706/"	"1994年9月3日"	0	0	0	0	0	1	0	0	0	0	7	0	1	0	0	0	0	0	0	0	1	0	2200	1	0	0	0	8	10	0	1	0	4	53	"http://db.netkeiba.com/jockey/00693/"	"2:18.4"	13840	"3"	7	418	-6	"190"	"<td class=\"txt_r\">100<br>110<br>110</td>"	"370"	"370"	""	""	""	""	"/horse/ped/000a000159/"	"/horse/ped/1975104816/"	"/horse/ped/000a000dfe/"	"/horse/ped/000a00865f/"	"/horse/ped/000a0000ee/"	"/horse/ped/000a0033b7/"	4	"/trainer/00101/"
"http://db.netkeiba.com/horse/1995105434/"	"http://db.netkeiba.com/race/199904020808/"	"1999年8月8日"	0	0	0	0	0	1	0	0	0	0	8	0	0	1	0	0	0	0	0	0	1	0	2000	1	0	0	0	6	9	1	0	0	5	57	"http://db.netkeiba.com/jockey/00712/"	"2:04.4"	12440	"9"	13	514	-6	"1060"	"<td class=\"txt_r\">250<br>150<br>130</td>"	"1140"	"1900"	""	""	""	""	"/horse/ped/000a000260/"	"/horse/ped/1982107132/"	"/horse/ped/000a00185d/"	"/horse/ped/000a008c03/"	"/horse/ped/000a000afe/"	"/horse/ped/1976107505/"	13	"/trainer/00274/"
"http://db.netkeiba.com/horse/2000101319/"	"http://db.netkeiba.com/race/200304020803/"	"2003年8月10日"	0	0	0	0	0	1	0	0	0	0	8	0	1	0	0	0	0	0	0	0	0	1	1200	0	1	0	0	6	10	1	0	0	3	56	"http://db.netkeiba.com/jockey/00597/"	"1:16.8"	7680	"2"	4	462	14	"390"	"<td class=\"txt_r\">200<br>430<br>320</td>"	"3600"	"3030"	"<td class=\"txt_r\">930<br>610<br>2,020</td>"	"5710"	"9200"	""	"/horse/ped/1992190007/"	"/horse/ped/1992109488/"	"/horse/ped/000a0015e0/"	"/horse/ped/000a00a490/"	"/horse/ped/000a000258/"	"/horse/ped/000a006322/"	12	"/trainer/00390/"
"http://db.netkeiba.com/horse/2001104535/"	"http://db.netkeiba.com/race/200409040210/"	"2004年9月12日"	0	0	0	1	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	1	0	2000	1	0	0	0	3	3	1	0	0	3	54	"http://db.netkeiba.com/jockey/00666/"	"2:01.0"	12100	"クビ"	2	502	-8	"740"	"<td class=\"txt_r\">320<br>240</td>"	"1890"	""	"<td class=\"txt_r\">3,760</td>"	"3880"	"24680"	""	"/horse/ped/1984101673/"	"/horse/ped/1995102382/"	"/horse/ped/1975107312/"	"/horse/ped/1955108273/"	"/horse/ped/1982103568/"	"/horse/ped/1987106684/"	6	"/trainer/01018/"
"http://db.netkeiba.com/horse/1989102471/"	"http://db.netkeiba.com/race/199203030608/"	"1992年11月15日"	0	0	0	0	0	0	0	1	0	0	6	0	1	0	0	0	0	0	0	0	1	0	1200	1	0	0	0	6	9	1	0	0	4	55	"http://db.netkeiba.com/jockey/00635/"	"1:12.7"	7270	"1/2"	3	418	-4	"440"	"<td class=\"txt_r\">150<br>200<br>140</td>"	"1050"	"1470"	""	""	""	""	"/horse/ped/000a000d01/"	"/horse/ped/1955104487/"	"/horse/ped/000a0007e5/"	"/horse/ped/000a0082aa/"	"/horse/ped/000a0004ae/"	"/horse/ped/1955101154/"	6	"/trainer/00245/"
"http://db.netkeiba.com/horse/1994104772/"	"http://db.netkeiba.com/race/200007020111/"	"2000年5月20日"	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	1700	0	1	0	0	3	6	1	0	0	7	56	"http://db.netkeiba.com/jockey/00652/"	"1:45.4"	10540	"1/2"	5	490	0	"1460"	"<td class=\"txt_r\">370<br>170<br>240</td>"	"2060"	"3190"	"<td class=\"txt_r\">1,140<br>1,270<br>580</td>"	""	""	""	"/horse/ped/1986109003/"	"/horse/ped/1988104543/"	"/horse/ped/000a00185d/"	"/horse/ped/000a000103/"	"/horse/ped/000a000b68/"	"/horse/ped/1982103103/"	4	"/trainer/01006/"
